band.name,band.genre,band.numberOfParticipants,band.singlesCount,band.description,band.albumsCount,coord.x,coord.y,album.name,album.sales,front.name,front.eyeColor,front.hairColor,front.country,front.weight,front.birthday,loc.x,loc.y,loc.name
Band_4135,ROCK,36,36,Desc 4135,16,14.135,417.5,Album_4135,414500,Front_4135,ORANGE,WHITE,NORTH_KOREA,75,1985-08-20,4235,24.0,Loc_4135
Band_4136,BLUES,37,37,Desc 4136,17,14.136,418.0,Album_4136,414600,Front_4136,WHITE,GREEN,UNITED_KINGDOM,76,1986-01-21,4236,24.1,Loc_4136
Band_4137,POP,38,38,Desc 4137,18,14.137,418.5,Album_4137,414700,Front_4137,GREEN,ORANGE,FRANCE,77,1987-02-22,4237,24.2,Loc_4137
Band_4138,POST_PUNK,39,39,Desc 4138,19,14.138,419.0,Album_4138,414800,Front_4138,ORANGE,WHITE,SOUTH_KOREA,78,1988-03-23,4238,24.3,Loc_4138
Band_4139,PSYCHEDELIC_CLOUD_RAP,40,40,Desc 4139,20,14.139,419.5,Album_4139,414900,Front_4139,WHITE,GREEN,NORTH_KOREA,79,1989-04-24,4239,24.4,Loc_4139
Band_4140,ROCK,41,41,Desc 4140,1,14.14,420.0,Album_4140,415000,Front_4140,GREEN,ORANGE,UNITED_KINGDOM,80,1980-05-25,4240,24.5,Loc_4140
Band_4141,BLUES,42,42,Desc 4141,2,14.141,420.5,Album_4141,415100,Front_4141,ORANGE,WHITE,FRANCE,81,1981-06-26,4241,24.6,Loc_4141
Band_4142,POP,43,43,Desc 4142,3,14.142,421.0,Album_4142,415200,Front_4142,WHITE,GREEN,SOUTH_KOREA,82,1982-07-27,4242,24.7,Loc_4142
Band_4143,POST_PUNK,44,44,Desc 4143,4,14.143,421.5,Album_4143,415300,Front_4143,GREEN,ORANGE,NORTH_KOREA,83,1983-08-28,4243,24.8,Loc_4143
Band_4144,PSYCHEDELIC_CLOUD_RAP,45,45,Desc 4144,5,14.144,422.0,Album_4144,415400,Front_4144,ORANGE,WHITE,UNITED_KINGDOM,84,1984-01-01,4244,24.9,Loc_4144
Band_4145,ROCK,46,46,Desc 4145,6,14.145,422.5,Album_4145,415500,Front_4145,WHITE,GREEN,FRANCE,85,1985-02-02,4245,25.0,Loc_4145
Band_4146,BLUES,47,47,Desc 4146,7,14.146,423.0,Album_4146,415600,Front_4146,GREEN,ORANGE,SOUTH_KOREA,86,1986-03-03,4246,25.1,Loc_4146
Band_4147,POP,48,48,Desc 4147,8,14.147,423.5,Album_4147,415700,Front_4147,ORANGE,WHITE,NORTH_KOREA,87,1987-04-04,4247,25.2,Loc_4147
Band_4148,POST_PUNK,49,49,Desc 4148,9,14.148,424.0,Album_4148,415800,Front_4148,WHITE,GREEN,UNITED_KINGDOM,88,1988-05-05,4248,25.3,Loc_4148
Band_4149,PSYCHEDELIC_CLOUD_RAP,50,50,Desc 4149,10,14.149000000000001,424.5,Album_4149,415900,Front_4149,GREEN,ORANGE,FRANCE,89,1989-06-06,4249,25.4,Loc_4149
Band_4150,ROCK,51,1,Desc 4150,11,14.15,425.0,Album_4150,416000,Front_4150,ORANGE,WHITE,SOUTH_KOREA,90,1980-07-07,4250,25.5,Loc_4150
Band_4151,BLUES,52,2,Desc 4151,12,14.151,425.5,Album_4151,416100,Front_4151,WHITE,GREEN,NORTH_KOREA,91,1981-08-08,4251,25.6,Loc_4151
Band_4152,POP,53,3,Desc 4152,13,14.152000000000001,426.0,Album_4152,416200,Front_4152,GREEN,ORANGE,UNITED_KINGDOM,92,1982-01-09,4252,25.7,Loc_4152
Band_4153,POST_PUNK,54,4,Desc 4153,14,14.153,426.5,Album_4153,416300,Front_4153,ORANGE,WHITE,FRANCE,93,1983-02-10,4253,25.8,Loc_4153
Band_4154,PSYCHEDELIC_CLOUD_RAP,55,5,Desc 4154,15,14.154,427.0,Album_4154,416400,Front_4154,WHITE,GREEN,SOUTH_KOREA,94,1984-03-11,4254,25.9,Loc_4154
Band_4155,ROCK,56,6,Desc 4155,16,14.155000000000001,427.5,Album_4155,416500,Front_4155,GREEN,ORANGE,NORTH_KOREA,95,1985-04-12,4255,26.0,Loc_4155
Band_4156,BLUES,57,7,Desc 4156,17,14.155999999999999,428.0,Album_4156,416600,Front_4156,ORANGE,WHITE,UNITED_KINGDOM,96,1986-05-13,4256,26.1,Loc_4156
Band_4157,POP,58,8,Desc 4157,18,14.157,428.5,Album_4157,416700,Front_4157,WHITE,GREEN,FRANCE,97,1987-06-14,4257,26.2,Loc_4157
Band_4158,POST_PUNK,59,9,Desc 4158,19,14.158000000000001,429.0,Album_4158,416800,Front_4158,GREEN,ORANGE,SOUTH_KOREA,98,1988-07-15,4258,26.3,Loc_4158
Band_4159,PSYCHEDELIC_CLOUD_RAP,60,10,Desc 4159,20,14.158999999999999,429.5,Album_4159,416900,Front_4159,ORANGE,WHITE,NORTH_KOREA,99,1989-08-16,4259,26.4,Loc_4159
Band_4160,ROCK,61,11,Desc 4160,1,14.16,430.0,Album_4160,417000,Front_4160,WHITE,GREEN,UNITED_KINGDOM,60,1980-01-17,4260,26.5,Loc_4160
Band_4161,BLUES,62,12,Desc 4161,2,14.161000000000001,430.5,Album_4161,417100,Front_4161,GREEN,ORANGE,FRANCE,61,1981-02-18,4261,26.6,Loc_4161
Band_4162,POP,63,13,Desc 4162,3,14.161999999999999,431.0,Album_4162,417200,Front_4162,ORANGE,WHITE,SOUTH_KOREA,62,1982-03-19,4262,26.7,Loc_4162
Band_4163,POST_PUNK,64,14,Desc 4163,4,14.163,431.5,Album_4163,417300,Front_4163,WHITE,GREEN,NORTH_KOREA,63,1983-04-20,4263,26.8,Loc_4163
Band_4164,PSYCHEDELIC_CLOUD_RAP,65,15,Desc 4164,5,14.164,432.0,Album_4164,417400,Front_4164,GREEN,ORANGE,UNITED_KINGDOM,64,1984-05-21,4264,26.9,Loc_4164
Band_4165,ROCK,66,16,Desc 4165,6,14.165,432.5,Album_4165,417500,Front_4165,ORANGE,WHITE,FRANCE,65,1985-06-22,4265,27.0,Loc_4165
Band_4166,BLUES,67,17,Desc 4166,7,14.166,433.0,Album_4166,417600,Front_4166,WHITE,GREEN,SOUTH_KOREA,66,1986-07-23,4266,27.1,Loc_4166
Band_4167,POP,68,18,Desc 4167,8,14.167,433.5,Album_4167,417700,Front_4167,GREEN,ORANGE,NORTH_KOREA,67,1987-08-24,4267,27.2,Loc_4167
Band_4168,POST_PUNK,69,19,Desc 4168,9,14.168,434.0,Album_4168,417800,Front_4168,ORANGE,WHITE,UNITED_KINGDOM,68,1988-01-25,4268,27.3,Loc_4168
Band_4169,PSYCHEDELIC_CLOUD_RAP,70,20,Desc 4169,10,14.169,434.5,Album_4169,417900,Front_4169,WHITE,GREEN,FRANCE,69,1989-02-26,4269,27.4,Loc_4169
Band_4170,ROCK,71,21,Desc 4170,11,14.17,435.0,Album_4170,418000,Front_4170,GREEN,ORANGE,SOUTH_KOREA,70,1980-03-27,4270,27.5,Loc_4170
Band_4171,BLUES,72,22,Desc 4171,12,14.171,435.5,Album_4171,418100,Front_4171,ORANGE,WHITE,NORTH_KOREA,71,1981-04-28,4271,27.6,Loc_4171
Band_4172,POP,73,23,Desc 4172,13,14.172,436.0,Album_4172,418200,Front_4172,WHITE,GREEN,UNITED_KINGDOM,72,1982-05-01,4272,27.7,Loc_4172
Band_4173,POST_PUNK,74,24,Desc 4173,14,14.173,436.5,Album_4173,418300,Front_4173,GREEN,ORANGE,FRANCE,73,1983-06-02,4273,27.8,Loc_4173
Band_4174,PSYCHEDELIC_CLOUD_RAP,75,25,Desc 4174,15,14.174,437.0,Album_4174,418400,Front_4174,ORANGE,WHITE,SOUTH_KOREA,74,1984-07-03,4274,27.9,Loc_4174
Band_4175,ROCK,76,26,Desc 4175,16,14.175,437.5,Album_4175,418500,Front_4175,WHITE,GREEN,NORTH_KOREA,75,1985-08-04,4275,28.0,Loc_4175
Band_4176,BLUES,77,27,Desc 4176,17,14.176,438.0,Album_4176,418600,Front_4176,GREEN,ORANGE,UNITED_KINGDOM,76,1986-01-05,4276,28.1,Loc_4176
Band_4177,POP,78,28,Desc 4177,18,14.177,438.5,Album_4177,418700,Front_4177,ORANGE,WHITE,FRANCE,77,1987-02-06,4277,28.2,Loc_4177
Band_4178,POST_PUNK,79,29,Desc 4178,19,14.178,439.0,Album_4178,418800,Front_4178,WHITE,GREEN,SOUTH_KOREA,78,1988-03-07,4278,28.3,Loc_4178
Band_4179,PSYCHEDELIC_CLOUD_RAP,80,30,Desc 4179,20,14.179,439.5,Album_4179,418900,Front_4179,GREEN,ORANGE,NORTH_KOREA,79,1989-04-08,4279,28.4,Loc_4179
Band_4180,ROCK,81,31,Desc 4180,1,14.18,440.0,Album_4180,419000,Front_4180,ORANGE,WHITE,UNITED_KINGDOM,80,1980-05-09,4280,28.5,Loc_4180
Band_4181,BLUES,82,32,Desc 4181,2,14.181000000000001,440.5,Album_4181,419100,Front_4181,WHITE,GREEN,FRANCE,81,1981-06-10,4281,28.6,Loc_4181
Band_4182,POP,83,33,Desc 4182,3,14.182,441.0,Album_4182,419200,Front_4182,GREEN,ORANGE,SOUTH_KOREA,82,1982-07-11,4282,28.700000000000003,Loc_4182
Band_4183,POST_PUNK,84,34,Desc 4183,4,14.183,441.5,Album_4183,419300,Front_4183,ORANGE,WHITE,NORTH_KOREA,83,1983-08-12,4283,28.8,Loc_4183
Band_4184,PSYCHEDELIC_CLOUD_RAP,85,35,Desc 4184,5,14.184000000000001,442.0,Album_4184,419400,Front_4184,WHITE,GREEN,UNITED_KINGDOM,84,1984-01-13,4284,28.9,Loc_4184
Band_4185,ROCK,86,36,Desc 4185,6,14.185,442.5,Album_4185,419500,Front_4185,GREEN,ORANGE,FRANCE,85,1985-02-14,4285,29.0,Loc_4185
Band_4186,BLUES,87,37,Desc 4186,7,14.186,443.0,Album_4186,419600,Front_4186,ORANGE,WHITE,SOUTH_KOREA,86,1986-03-15,4286,29.1,Loc_4186
Band_4187,POP,88,38,Desc 4187,8,14.187000000000001,443.5,Album_4187,419700,Front_4187,WHITE,GREEN,NORTH_KOREA,87,1987-04-16,4287,29.200000000000003,Loc_4187
Band_4188,POST_PUNK,89,39,Desc 4188,9,14.187999999999999,444.0,Album_4188,419800,Front_4188,GREEN,ORANGE,UNITED_KINGDOM,88,1988-05-17,4288,29.3,Loc_4188
Band_4189,PSYCHEDELIC_CLOUD_RAP,90,40,Desc 4189,10,14.189,444.5,Album_4189,419900,Front_4189,ORANGE,WHITE,FRANCE,89,1989-06-18,4289,29.4,Loc_4189
Band_4190,ROCK,91,41,Desc 4190,11,14.190000000000001,445.0,Album_4190,420000,Front_4190,WHITE,GREEN,SOUTH_KOREA,90,1980-07-19,4290,29.5,Loc_4190
Band_4191,BLUES,92,42,Desc 4191,12,14.190999999999999,445.5,Album_4191,420100,Front_4191,GREEN,ORANGE,NORTH_KOREA,91,1981-08-20,4291,29.6,Loc_4191
Band_4192,POP,93,43,Desc 4192,13,14.192,446.0,Album_4192,420200,Front_4192,ORANGE,WHITE,UNITED_KINGDOM,92,1982-01-21,4292,29.700000000000003,Loc_4192
Band_4193,POST_PUNK,94,44,Desc 4193,14,14.193000000000001,446.5,Album_4193,420300,Front_4193,WHITE,GREEN,FRANCE,93,1983-02-22,4293,29.8,Loc_4193
Band_4194,PSYCHEDELIC_CLOUD_RAP,95,45,Desc 4194,15,14.193999999999999,447.0,Album_4194,420400,Front_4194,GREEN,ORANGE,SOUTH_KOREA,94,1984-03-23,4294,29.9,Loc_4194
Band_4195,ROCK,96,46,Desc 4195,16,14.195,447.5,Album_4195,420500,Front_4195,ORANGE,WHITE,NORTH_KOREA,95,1985-04-24,4295,30.0,Loc_4195
Band_4196,BLUES,97,47,Desc 4196,17,14.196,448.0,Album_4196,420600,Front_4196,WHITE,GREEN,UNITED_KINGDOM,96,1986-05-25,4296,30.1,Loc_4196
Band_4197,POP,98,48,Desc 4197,18,14.197,448.5,Album_4197,420700,Front_4197,GREEN,ORANGE,FRANCE,97,1987-06-26,4297,30.200000000000003,Loc_4197
Band_4198,POST_PUNK,99,49,Desc 4198,19,14.198,449.0,Album_4198,420800,Front_4198,ORANGE,WHITE,SOUTH_KOREA,98,1988-07-27,4298,30.3,Loc_4198
Band_4199,PSYCHEDELIC_CLOUD_RAP,100,50,Desc 4199,20,14.199,449.5,Album_4199,420900,Front_4199,WHITE,GREEN,NORTH_KOREA,99,1989-08-28,4299,30.4,Loc_4199
Band_4200,ROCK,1,1,Desc 4200,1,14.2,100.0,Album_4200,421000,Front_4200,GREEN,ORANGE,UNITED_KINGDOM,60,1980-01-01,4300,20.5,Loc_4200
Band_4201,BLUES,2,2,Desc 4201,2,14.201,100.5,Album_4201,421100,Front_4201,ORANGE,WHITE,FRANCE,61,1981-02-02,4301,20.6,Loc_4201
Band_4202,POP,3,3,Desc 4202,3,14.202,101.0,Album_4202,421200,Front_4202,WHITE,GREEN,SOUTH_KOREA,62,1982-03-03,4302,20.7,Loc_4202
Band_4203,POST_PUNK,4,4,Desc 4203,4,14.203,101.5,Album_4203,421300,Front_4203,GREEN,ORANGE,NORTH_KOREA,63,1983-04-04,4303,20.8,Loc_4203
Band_4204,PSYCHEDELIC_CLOUD_RAP,5,5,Desc 4204,5,14.204,102.0,Album_4204,421400,Front_4204,ORANGE,WHITE,UNITED_KINGDOM,64,1984-05-05,4304,20.9,Loc_4204
Band_4205,ROCK,6,6,Desc 4205,6,14.205,102.5,Album_4205,421500,Front_4205,WHITE,GREEN,FRANCE,65,1985-06-06,4305,21.0,Loc_4205
Band_4206,BLUES,7,7,Desc 4206,7,14.206,103.0,Album_4206,421600,Front_4206,GREEN,ORANGE,SOUTH_KOREA,66,1986-07-07,4306,21.1,Loc_4206
Band_4207,POP,8,8,Desc 4207,8,14.207,103.5,Album_4207,421700,Front_4207,ORANGE,WHITE,NORTH_KOREA,67,1987-08-08,4307,21.2,Loc_4207
Band_4208,POST_PUNK,9,9,Desc 4208,9,14.208,104.0,Album_4208,421800,Front_4208,WHITE,GREEN,UNITED_KINGDOM,68,1988-01-09,4308,21.3,Loc_4208
Band_4209,PSYCHEDELIC_CLOUD_RAP,10,10,Desc 4209,10,14.209,104.5,Album_4209,421900,Front_4209,GREEN,ORANGE,FRANCE,69,1989-02-10,4309,21.4,Loc_4209
Band_4210,ROCK,11,11,Desc 4210,11,14.21,105.0,Album_4210,422000,Front_4210,ORANGE,WHITE,SOUTH_KOREA,70,1980-03-11,4310,21.5,Loc_4210
Band_4211,BLUES,12,12,Desc 4211,12,14.211,105.5,Album_4211,422100,Front_4211,WHITE,GREEN,NORTH_KOREA,71,1981-04-12,4311,21.6,Loc_4211
Band_4212,POP,13,13,Desc 4212,13,14.212,106.0,Album_4212,422200,Front_4212,GREEN,ORANGE,UNITED_KINGDOM,72,1982-05-13,4312,21.7,Loc_4212
Band_4213,POST_PUNK,14,14,Desc 4213,14,14.213000000000001,106.5,Album_4213,422300,Front_4213,ORANGE,WHITE,FRANCE,73,1983-06-14,4313,21.8,Loc_4213
Band_4214,PSYCHEDELIC_CLOUD_RAP,15,15,Desc 4214,15,14.214,107.0,Album_4214,422400,Front_4214,WHITE,GREEN,SOUTH_KOREA,74,1984-07-15,4314,21.9,Loc_4214
Band_4215,ROCK,16,16,Desc 4215,16,14.215,107.5,Album_4215,422500,Front_4215,GREEN,ORANGE,NORTH_KOREA,75,1985-08-16,4315,22.0,Loc_4215
Band_4216,BLUES,17,17,Desc 4216,17,14.216000000000001,108.0,Album_4216,422600,Front_4216,ORANGE,WHITE,UNITED_KINGDOM,76,1986-01-17,4316,22.1,Loc_4216
Band_4217,POP,18,18,Desc 4217,18,14.217,108.5,Album_4217,422700,Front_4217,WHITE,GREEN,FRANCE,77,1987-02-18,4317,22.2,Loc_4217
Band_4218,POST_PUNK,19,19,Desc 4218,19,14.218,109.0,Album_4218,422800,Front_4218,GREEN,ORANGE,SOUTH_KOREA,78,1988-03-19,4318,22.3,Loc_4218
Band_4219,PSYCHEDELIC_CLOUD_RAP,20,20,Desc 4219,20,14.219000000000001,109.5,Album_4219,422900,Front_4219,ORANGE,WHITE,NORTH_KOREA,79,1989-04-20,4319,22.4,Loc_4219
Band_4220,ROCK,21,21,Desc 4220,1,14.219999999999999,110.0,Album_4220,423000,Front_4220,WHITE,GREEN,UNITED_KINGDOM,80,1980-05-21,4320,22.5,Loc_4220
Band_4221,BLUES,22,22,Desc 4221,2,14.221,110.5,Album_4221,423100,Front_4221,GREEN,ORANGE,FRANCE,81,1981-06-22,4321,22.6,Loc_4221
Band_4222,POP,23,23,Desc 4222,3,14.222000000000001,111.0,Album_4222,423200,Front_4222,ORANGE,WHITE,SOUTH_KOREA,82,1982-07-23,4322,22.7,Loc_4222
Band_4223,POST_PUNK,24,24,Desc 4223,4,14.222999999999999,111.5,Album_4223,423300,Front_4223,WHITE,GREEN,NORTH_KOREA,83,1983-08-24,4323,22.8,Loc_4223
Band_4224,PSYCHEDELIC_CLOUD_RAP,25,25,Desc 4224,5,14.224,112.0,Album_4224,423400,Front_4224,GREEN,ORANGE,UNITED_KINGDOM,84,1984-01-25,4324,22.9,Loc_4224
Band_4225,ROCK,26,26,Desc 4225,6,14.225,112.5,Album_4225,423500,Front_4225,ORANGE,WHITE,FRANCE,85,1985-02-26,4325,23.0,Loc_4225
Band_4226,BLUES,27,27,Desc 4226,7,14.225999999999999,113.0,Album_4226,423600,Front_4226,WHITE,GREEN,SOUTH_KOREA,86,1986-03-27,4326,23.1,Loc_4226
Band_4227,POP,28,28,Desc 4227,8,14.227,113.5,Album_4227,423700,Front_4227,GREEN,ORANGE,NORTH_KOREA,87,1987-04-28,4327,23.2,Loc_4227
Band_4228,POST_PUNK,29,29,Desc 4228,9,14.228,114.0,Album_4228,423800,Front_4228,ORANGE,WHITE,UNITED_KINGDOM,88,1988-05-01,4328,23.3,Loc_4228
Band_4229,PSYCHEDELIC_CLOUD_RAP,30,30,Desc 4229,10,14.229,114.5,Album_4229,423900,Front_4229,WHITE,GREEN,FRANCE,89,1989-06-02,4329,23.4,Loc_4229
Band_4230,ROCK,31,31,Desc 4230,11,14.23,115.0,Album_4230,424000,Front_4230,GREEN,ORANGE,SOUTH_KOREA,90,1980-07-03,4330,23.5,Loc_4230
Band_4231,BLUES,32,32,Desc 4231,12,14.231,115.5,Album_4231,424100,Front_4231,ORANGE,WHITE,NORTH_KOREA,91,1981-08-04,4331,23.6,Loc_4231
Band_4232,POP,33,33,Desc 4232,13,14.232,116.0,Album_4232,424200,Front_4232,WHITE,GREEN,UNITED_KINGDOM,92,1982-01-05,4332,23.7,Loc_4232
Band_4233,POST_PUNK,34,34,Desc 4233,14,14.233,116.5,Album_4233,424300,Front_4233,GREEN,ORANGE,FRANCE,93,1983-02-06,4333,23.8,Loc_4233
Band_4234,PSYCHEDELIC_CLOUD_RAP,35,35,Desc 4234,15,14.234,117.0,Album_4234,424400,Front_4234,ORANGE,WHITE,SOUTH_KOREA,94,1984-03-07,4334,23.9,Loc_4234
Band_4235,ROCK,36,36,Desc 4235,16,14.235,117.5,Album_4235,424500,Front_4235,WHITE,GREEN,NORTH_KOREA,95,1985-04-08,4335,24.0,Loc_4235
Band_4236,BLUES,37,37,Desc 4236,17,14.236,118.0,Album_4236,424600,Front_4236,GREEN,ORANGE,UNITED_KINGDOM,96,1986-05-09,4336,24.1,Loc_4236
Band_4237,POP,38,38,Desc 4237,18,14.237,118.5,Album_4237,424700,Front_4237,ORANGE,WHITE,FRANCE,97,1987-06-10,4337,24.2,Loc_4237
Band_4238,POST_PUNK,39,39,Desc 4238,19,14.238,119.0,Album_4238,424800,Front_4238,WHITE,GREEN,SOUTH_KOREA,98,1988-07-11,4338,24.3,Loc_4238
Band_4239,PSYCHEDELIC_CLOUD_RAP,40,40,Desc 4239,20,14.239,119.5,Album_4239,424900,Front_4239,GREEN,ORANGE,NORTH_KOREA,99,1989-08-12,4339,24.4,Loc_4239
Band_4240,ROCK,41,41,Desc 4240,1,14.24,120.0,Album_4240,425000,Front_4240,ORANGE,WHITE,UNITED_KINGDOM,60,1980-01-13,4340,24.5,Loc_4240
Band_4241,BLUES,42,42,Desc 4241,2,14.241,120.5,Album_4241,425100,Front_4241,WHITE,GREEN,FRANCE,61,1981-02-14,4341,24.6,Loc_4241
Band_4242,POP,43,43,Desc 4242,3,14.242,121.0,Album_4242,425200,Front_4242,GREEN,ORANGE,SOUTH_KOREA,62,1982-03-15,4342,24.7,Loc_4242
Band_4243,POST_PUNK,44,44,Desc 4243,4,14.243,121.5,Album_4243,425300,Front_4243,ORANGE,WHITE,NORTH_KOREA,63,1983-04-16,4343,24.8,Loc_4243
Band_4244,PSYCHEDELIC_CLOUD_RAP,45,45,Desc 4244,5,14.244,122.0,Album_4244,425400,Front_4244,WHITE,GREEN,UNITED_KINGDOM,64,1984-05-17,4344,24.9,Loc_4244
Band_4245,ROCK,46,46,Desc 4245,6,14.245000000000001,122.5,Album_4245,425500,Front_4245,GREEN,ORANGE,FRANCE,65,1985-06-18,4345,25.0,Loc_4245
Band_4246,BLUES,47,47,Desc 4246,7,14.246,123.0,Album_4246,425600,Front_4246,ORANGE,WHITE,SOUTH_KOREA,66,1986-07-19,4346,25.1,Loc_4246
Band_4247,POP,48,48,Desc 4247,8,14.247,123.5,Album_4247,425700,Front_4247,WHITE,GREEN,NORTH_KOREA,67,1987-08-20,4347,25.2,Loc_4247
Band_4248,POST_PUNK,49,49,Desc 4248,9,14.248000000000001,124.0,Album_4248,425800,Front_4248,GREEN,ORANGE,UNITED_KINGDOM,68,1988-01-21,4348,25.3,Loc_4248
Band_4249,PSYCHEDELIC_CLOUD_RAP,50,50,Desc 4249,10,14.248999999999999,124.5,Album_4249,425900,Front_4249,ORANGE,WHITE,FRANCE,69,1989-02-22,4349,25.4,Loc_4249
Band_4250,ROCK,51,1,Desc 4250,11,14.25,125.0,Album_4250,426000,Front_4250,WHITE,GREEN,SOUTH_KOREA,70,1980-03-23,4350,25.5,Loc_4250
Band_4251,BLUES,52,2,Desc 4251,12,14.251000000000001,125.5,Album_4251,426100,Front_4251,GREEN,ORANGE,NORTH_KOREA,71,1981-04-24,4351,25.6,Loc_4251
Band_4252,POP,53,3,Desc 4252,13,14.251999999999999,126.0,Album_4252,426200,Front_4252,ORANGE,WHITE,UNITED_KINGDOM,72,1982-05-25,4352,25.7,Loc_4252
Band_4253,POST_PUNK,54,4,Desc 4253,14,14.253,126.5,Album_4253,426300,Front_4253,WHITE,GREEN,FRANCE,73,1983-06-26,4353,25.8,Loc_4253
Band_4254,PSYCHEDELIC_CLOUD_RAP,55,5,Desc 4254,15,14.254000000000001,127.0,Album_4254,426400,Front_4254,GREEN,ORANGE,SOUTH_KOREA,74,1984-07-27,4354,25.9,Loc_4254
Band_4255,ROCK,56,6,Desc 4255,16,14.254999999999999,127.5,Album_4255,426500,Front_4255,ORANGE,WHITE,NORTH_KOREA,75,1985-08-28,4355,26.0,Loc_4255
Band_4256,BLUES,57,7,Desc 4256,17,14.256,128.0,Album_4256,426600,Front_4256,WHITE,GREEN,UNITED_KINGDOM,76,1986-01-01,4356,26.1,Loc_4256
Band_4257,POP,58,8,Desc 4257,18,14.257,128.5,Album_4257,426700,Front_4257,GREEN,ORANGE,FRANCE,77,1987-02-02,4357,26.2,Loc_4257
Band_4258,POST_PUNK,59,9,Desc 4258,19,14.258,129.0,Album_4258,426800,Front_4258,ORANGE,WHITE,SOUTH_KOREA,78,1988-03-03,4358,26.3,Loc_4258
Band_4259,PSYCHEDELIC_CLOUD_RAP,60,10,Desc 4259,20,14.259,129.5,Album_4259,426900,Front_4259,WHITE,GREEN,NORTH_KOREA,79,1989-04-04,4359,26.4,Loc_4259
Band_4260,ROCK,61,11,Desc 4260,1,14.26,130.0,Album_4260,427000,Front_4260,GREEN,ORANGE,UNITED_KINGDOM,80,1980-05-05,4360,26.5,Loc_4260
Band_4261,BLUES,62,12,Desc 4261,2,14.261,130.5,Album_4261,427100,Front_4261,ORANGE,WHITE,FRANCE,81,1981-06-06,4361,26.6,Loc_4261
Band_4262,POP,63,13,Desc 4262,3,14.262,131.0,Album_4262,427200,Front_4262,WHITE,GREEN,SOUTH_KOREA,82,1982-07-07,4362,26.7,Loc_4262
Band_4263,POST_PUNK,64,14,Desc 4263,4,14.263,131.5,Album_4263,427300,Front_4263,GREEN,ORANGE,NORTH_KOREA,83,1983-08-08,4363,26.8,Loc_4263
Band_4264,PSYCHEDELIC_CLOUD_RAP,65,15,Desc 4264,5,14.264,132.0,Album_4264,427400,Front_4264,ORANGE,WHITE,UNITED_KINGDOM,84,1984-01-09,4364,26.9,Loc_4264
Band_4265,ROCK,66,16,Desc 4265,6,14.265,132.5,Album_4265,427500,Front_4265,WHITE,GREEN,FRANCE,85,1985-02-10,4365,27.0,Loc_4265
Band_4266,BLUES,67,17,Desc 4266,7,14.266,133.0,Album_4266,427600,Front_4266,GREEN,ORANGE,SOUTH_KOREA,86,1986-03-11,4366,27.1,Loc_4266
Band_4267,POP,68,18,Desc 4267,8,14.267,133.5,Album_4267,427700,Front_4267,ORANGE,WHITE,NORTH_KOREA,87,1987-04-12,4367,27.2,Loc_4267
Band_4268,POST_PUNK,69,19,Desc 4268,9,14.268,134.0,Album_4268,427800,Front_4268,WHITE,GREEN,UNITED_KINGDOM,88,1988-05-13,4368,27.3,Loc_4268
Band_4269,PSYCHEDELIC_CLOUD_RAP,70,20,Desc 4269,10,14.269,134.5,Album_4269,427900,Front_4269,GREEN,ORANGE,FRANCE,89,1989-06-14,4369,27.4,Loc_4269
Band_4270,ROCK,71,21,Desc 4270,11,14.27,135.0,Album_4270,428000,Front_4270,ORANGE,WHITE,SOUTH_KOREA,90,1980-07-15,4370,27.5,Loc_4270
Band_4271,BLUES,72,22,Desc 4271,12,14.271,135.5,Album_4271,428100,Front_4271,WHITE,GREEN,NORTH_KOREA,91,1981-08-16,4371,27.6,Loc_4271
Band_4272,POP,73,23,Desc 4272,13,14.272,136.0,Album_4272,428200,Front_4272,GREEN,ORANGE,UNITED_KINGDOM,92,1982-01-17,4372,27.7,Loc_4272
Band_4273,POST_PUNK,74,24,Desc 4273,14,14.273,136.5,Album_4273,428300,Front_4273,ORANGE,WHITE,FRANCE,93,1983-02-18,4373,27.8,Loc_4273
Band_4274,PSYCHEDELIC_CLOUD_RAP,75,25,Desc 4274,15,14.274000000000001,137.0,Album_4274,428400,Front_4274,WHITE,GREEN,SOUTH_KOREA,94,1984-03-19,4374,27.9,Loc_4274
Band_4275,ROCK,76,26,Desc 4275,16,14.275,137.5,Album_4275,428500,Front_4275,GREEN,ORANGE,NORTH_KOREA,95,1985-04-20,4375,28.0,Loc_4275
Band_4276,BLUES,77,27,Desc 4276,17,14.276,138.0,Album_4276,428600,Front_4276,ORANGE,WHITE,UNITED_KINGDOM,96,1986-05-21,4376,28.1,Loc_4276
Band_4277,POP,78,28,Desc 4277,18,14.277000000000001,138.5,Album_4277,428700,Front_4277,WHITE,GREEN,FRANCE,97,1987-06-22,4377,28.2,Loc_4277
Band_4278,POST_PUNK,79,29,Desc 4278,19,14.278,139.0,Album_4278,428800,Front_4278,GREEN,ORANGE,SOUTH_KOREA,98,1988-07-23,4378,28.3,Loc_4278
Band_4279,PSYCHEDELIC_CLOUD_RAP,80,30,Desc 4279,20,14.279,139.5,Album_4279,428900,Front_4279,ORANGE,WHITE,NORTH_KOREA,99,1989-08-24,4379,28.4,Loc_4279
Band_4280,ROCK,81,31,Desc 4280,1,14.280000000000001,140.0,Album_4280,429000,Front_4280,WHITE,GREEN,UNITED_KINGDOM,60,1980-01-25,4380,28.5,Loc_4280
