band.name,band.genre,band.numberOfParticipants,band.singlesCount,band.description,band.albumsCount,coord.x,coord.y,album.name,album.sales,front.name,front.eyeColor,front.hairColor,front.country,front.weight,front.birthday,loc.x,loc.y,loc.name
UniqueBand_260,BLUES,7,4,Unique description for band 260,8,36.0,290,UniqueAlbum_260,6836,UniqueFront_260,ORANGE,GREEN,SOUTH_KOREA,64,1996-06-16,894,46.0,UniqueLoc_260
UniqueBand_261,POP,10,1,Unique description for band 261,10,36.1,367,UniqueAlbum_261,3893,UniqueFront_261,WHITE,WHITE,SOUTH_KOREA,89,1971-12-29,306,46.1,UniqueLoc_261
UniqueBand_262,POST_PUNK,9,10,Unique description for band 262,7,36.2,359,UniqueAlbum_262,9704,UniqueFront_262,WHITE,ORANGE,NORTH_KOREA,79,1977-02-13,938,46.2,UniqueLoc_262
UniqueBand_263,ROCK,8,20,Unique description for band 263,9,36.3,417,UniqueAlbum_263,8488,UniqueFront_263,GREEN,ORANGE,FRANCE,79,1974-02-20,547,46.3,UniqueLoc_263
UniqueBand_264,POST_PUNK,8,11,Unique description for band 264,4,36.4,130,UniqueAlbum_264,1273,UniqueFront_264,ORANGE,WHITE,SOUTH_KOREA,78,1990-05-16,551,46.4,UniqueLoc_264
UniqueBand_265,POST_PUNK,4,14,Unique description for band 265,6,36.5,208,UniqueAlbum_265,5458,UniqueFront_265,ORANGE,GREEN,NORTH_KOREA,70,1987-10-23,723,46.5,UniqueLoc_265
UniqueBand_266,POST_PUNK,9,15,Unique description for band 266,9,36.6,423,UniqueAlbum_266,4678,UniqueFront_266,WHITE,GREEN,FRANCE,81,1970-12-11,524,46.6,UniqueLoc_266
UniqueBand_267,BLUES,6,12,Unique description for band 267,11,36.7,428,UniqueAlbum_267,5832,UniqueFront_267,WHITE,WHITE,SOUTH_KOREA,61,1997-03-24,205,46.7,UniqueLoc_267
UniqueBand_268,POP,3,4,Unique description for band 268,12,36.8,203,UniqueAlbum_268,4151,UniqueFront_268,GREEN,WHITE,UNITED_KINGDOM,75,1970-04-30,821,46.8,UniqueLoc_268
UniqueBand_269,ROCK,7,19,Unique description for band 269,2,36.9,209,UniqueAlbum_269,3510,UniqueFront_269,ORANGE,ORANGE,NORTH_KOREA,70,1997-01-01,157,46.9,UniqueLoc_269
UniqueBand_270,POST_PUNK,3,7,Unique description for band 270,12,37.0,428,UniqueAlbum_270,2006,UniqueFront_270,WHITE,WHITE,UNITED_KINGDOM,82,1971-07-10,149,47.0,UniqueLoc_270
UniqueBand_271,BLUES,4,13,Unique description for band 271,7,37.1,165,UniqueAlbum_271,5651,UniqueFront_271,GREEN,WHITE,UNITED_KINGDOM,87,1970-09-26,358,47.1,UniqueLoc_271
UniqueBand_272,POST_PUNK,10,15,Unique description for band 272,5,37.2,247,UniqueAlbum_272,1499,UniqueFront_272,GREEN,WHITE,UNITED_KINGDOM,76,1976-07-04,550,47.2,UniqueLoc_272
UniqueBand_273,BLUES,4,6,Unique description for band 273,15,37.3,186,UniqueAlbum_273,4314,UniqueFront_273,GREEN,WHITE,FRANCE,70,1991-08-16,862,47.3,UniqueLoc_273
UniqueBand_274,POST_PUNK,9,19,Unique description for band 274,14,37.4,430,UniqueAlbum_274,8787,UniqueFront_274,WHITE,GREEN,SOUTH_KOREA,80,1982-07-20,771,47.4,UniqueLoc_274
UniqueBand_275,POP,2,2,Unique description for band 275,9,37.5,196,UniqueAlbum_275,7791,UniqueFront_275,GREEN,ORANGE,FRANCE,78,1975-04-08,172,47.5,UniqueLoc_275
UniqueBand_276,BLUES,9,2,Unique description for band 276,10,37.6,356,UniqueAlbum_276,3084,UniqueFront_276,GREEN,WHITE,FRANCE,62,1982-12-24,985,47.6,UniqueLoc_276
UniqueBand_277,BLUES,4,5,Unique description for band 277,6,37.7,245,UniqueAlbum_277,7227,UniqueFront_277,GREEN,WHITE,SOUTH_KOREA,76,1996-12-01,462,47.7,UniqueLoc_277
UniqueBand_278,POP,2,8,Unique description for band 278,11,37.8,361,UniqueAlbum_278,1325,UniqueFront_278,WHITE,ORANGE,SOUTH_KOREA,75,1987-03-01,707,47.8,UniqueLoc_278
UniqueBand_279,BLUES,2,15,Unique description for band 279,6,37.9,143,UniqueAlbum_279,9629,UniqueFront_279,GREEN,ORANGE,SOUTH_KOREA,83,1993-07-09,678,47.9,UniqueLoc_279
UniqueBand_280,BLUES,7,16,Unique description for band 280,12,38.0,302,UniqueAlbum_280,4472,UniqueFront_280,WHITE,WHITE,UNITED_KINGDOM,75,1971-02-01,308,48.0,UniqueLoc_280
UniqueBand_281,ROCK,3,5,Unique description for band 281,14,38.1,308,UniqueAlbum_281,5121,UniqueFront_281,ORANGE,ORANGE,NORTH_KOREA,75,1997-04-29,531,48.1,UniqueLoc_281
UniqueBand_282,POP,2,10,Unique description for band 282,9,38.2,347,UniqueAlbum_282,3158,UniqueFront_282,ORANGE,WHITE,SOUTH_KOREA,87,1993-12-31,546,48.2,UniqueLoc_282
UniqueBand_283,ROCK,5,18,Unique description for band 283,5,38.3,101,UniqueAlbum_283,5291,UniqueFront_283,GREEN,ORANGE,FRANCE,81,1983-03-26,853,48.3,UniqueLoc_283
UniqueBand_284,BLUES,5,5,Unique description for band 284,3,38.4,339,UniqueAlbum_284,1693,UniqueFront_284,WHITE,ORANGE,UNITED_KINGDOM,72,1986-06-05,144,48.4,UniqueLoc_284
UniqueBand_285,PSYCHEDELIC_CLOUD_RAP,3,13,Unique description for band 285,9,38.5,177,UniqueAlbum_285,7342,UniqueFront_285,ORANGE,ORANGE,FRANCE,78,1992-02-24,500,48.5,UniqueLoc_285
UniqueBand_286,BLUES,10,19,Unique description for band 286,11,38.6,356,UniqueAlbum_286,5625,UniqueFront_286,WHITE,ORANGE,UNITED_KINGDOM,71,1992-02-14,836,48.6,UniqueLoc_286
UniqueBand_287,BLUES,2,14,Unique description for band 287,8,38.7,179,UniqueAlbum_287,5521,UniqueFront_287,WHITE,WHITE,UNITED_KINGDOM,65,1977-12-11,184,48.7,UniqueLoc_287
UniqueBand_288,ROCK,10,8,Unique description for band 288,10,38.8,248,UniqueAlbum_288,3758,UniqueFront_288,ORANGE,ORANGE,NORTH_KOREA,65,1970-03-02,670,48.8,UniqueLoc_288
UniqueBand_289,PSYCHEDELIC_CLOUD_RAP,5,12,Unique description for band 289,13,38.9,137,UniqueAlbum_289,3557,UniqueFront_289,ORANGE,ORANGE,NORTH_KOREA,62,1996-11-18,149,48.9,UniqueLoc_289
UniqueBand_290,PSYCHEDELIC_CLOUD_RAP,7,19,Unique description for band 290,15,39.0,425,UniqueAlbum_290,8264,UniqueFront_290,WHITE,WHITE,UNITED_KINGDOM,65,1977-10-21,708,49.0,UniqueLoc_290
UniqueBand_291,POP,10,12,Unique description for band 291,12,39.1,218,UniqueAlbum_291,7868,UniqueFront_291,ORANGE,GREEN,UNITED_KINGDOM,62,1993-11-16,219,49.1,UniqueLoc_291
UniqueBand_292,POP,6,15,Unique description for band 292,12,39.2,192,UniqueAlbum_292,8679,UniqueFront_292,ORANGE,GREEN,SOUTH_KOREA,63,1970-02-17,632,49.2,UniqueLoc_292
UniqueBand_293,POST_PUNK,7,6,Unique description for band 293,7,39.3,120,UniqueAlbum_293,7381,UniqueFront_293,ORANGE,ORANGE,UNITED_KINGDOM,69,1983-04-17,430,49.3,UniqueLoc_293
UniqueBand_294,PSYCHEDELIC_CLOUD_RAP,4,7,Unique description for band 294,15,39.4,411,UniqueAlbum_294,7687,UniqueFront_294,GREEN,ORANGE,FRANCE,62,1978-01-14,539,49.4,UniqueLoc_294
UniqueBand_295,POST_PUNK,6,7,Unique description for band 295,4,39.5,213,UniqueAlbum_295,6610,UniqueFront_295,GREEN,ORANGE,UNITED_KINGDOM,88,1971-04-05,764,49.5,UniqueLoc_295
UniqueBand_296,PSYCHEDELIC_CLOUD_RAP,9,16,Unique description for band 296,12,39.6,261,UniqueAlbum_296,7363,UniqueFront_296,GREEN,GREEN,FRANCE,60,1989-07-03,789,49.6,UniqueLoc_296
UniqueBand_297,BLUES,10,9,Unique description for band 297,3,39.7,126,UniqueAlbum_297,2480,UniqueFront_297,ORANGE,GREEN,NORTH_KOREA,73,1986-04-24,214,49.7,UniqueLoc_297
UniqueBand_298,POST_PUNK,6,10,Unique description for band 298,5,39.8,234,UniqueAlbum_298,8148,UniqueFront_298,GREEN,ORANGE,UNITED_KINGDOM,60,1973-10-20,804,49.8,UniqueLoc_298
UniqueBand_299,POST_PUNK,7,8,Unique description for band 299,13,39.9,330,UniqueAlbum_299,8118,UniqueFront_299,WHITE,WHITE,NORTH_KOREA,73,1979-10-10,949,49.9,UniqueLoc_299
UniqueBand_300,PSYCHEDELIC_CLOUD_RAP,8,4,Unique description for band 300,4,40.0,443,UniqueAlbum_300,6269,UniqueFront_300,WHITE,GREEN,NORTH_KOREA,62,1994-06-04,204,50.0,UniqueLoc_300
UniqueBand_301,ROCK,2,19,Unique description for band 301,9,40.1,152,UniqueAlbum_301,7528,UniqueFront_301,WHITE,ORANGE,SOUTH_KOREA,76,1977-02-16,197,50.1,UniqueLoc_301
UniqueBand_302,POST_PUNK,9,4,Unique description for band 302,8,40.2,182,UniqueAlbum_302,3818,UniqueFront_302,WHITE,WHITE,UNITED_KINGDOM,76,1979-07-07,658,50.2,UniqueLoc_302
UniqueBand_303,ROCK,2,20,Unique description for band 303,3,40.3,402,UniqueAlbum_303,7904,UniqueFront_303,GREEN,GREEN,FRANCE,70,1973-10-31,716,50.3,UniqueLoc_303
UniqueBand_304,POST_PUNK,5,5,Unique description for band 304,5,40.4,358,UniqueAlbum_304,3381,UniqueFront_304,GREEN,WHITE,UNITED_KINGDOM,75,1981-09-10,369,50.4,UniqueLoc_304
UniqueBand_305,PSYCHEDELIC_CLOUD_RAP,8,1,Unique description for band 305,13,40.5,175,UniqueAlbum_305,9734,UniqueFront_305,ORANGE,WHITE,NORTH_KOREA,85,1973-06-14,773,50.5,UniqueLoc_305
UniqueBand_306,POP,6,12,Unique description for band 306,4,40.6,240,UniqueAlbum_306,3198,UniqueFront_306,WHITE,WHITE,FRANCE,81,1977-11-14,464,50.6,UniqueLoc_306
UniqueBand_307,PSYCHEDELIC_CLOUD_RAP,9,1,Unique description for band 307,6,40.7,206,UniqueAlbum_307,6186,UniqueFront_307,ORANGE,WHITE,SOUTH_KOREA,72,1972-11-06,635,50.7,UniqueLoc_307
UniqueBand_308,BLUES,10,17,Unique description for band 308,2,40.8,187,UniqueAlbum_308,1643,UniqueFront_308,WHITE,ORANGE,UNITED_KINGDOM,86,1988-08-12,300,50.8,UniqueLoc_308
UniqueBand_309,POST_PUNK,4,6,Unique description for band 309,5,40.9,165,UniqueAlbum_309,5600,UniqueFront_309,ORANGE,WHITE,FRANCE,74,1985-01-13,305,50.9,UniqueLoc_309
UniqueBand_310,POST_PUNK,5,17,Unique description for band 310,5,41.0,240,UniqueAlbum_310,2852,UniqueFront_310,ORANGE,ORANGE,FRANCE,64,1974-05-30,426,51.0,UniqueLoc_310
UniqueBand_311,ROCK,7,16,Unique description for band 311,5,41.1,389,UniqueAlbum_311,7036,UniqueFront_311,GREEN,GREEN,NORTH_KOREA,66,1995-05-26,443,51.1,UniqueLoc_311
UniqueBand_312,BLUES,5,6,Unique description for band 312,7,41.2,245,UniqueAlbum_312,7636,UniqueFront_312,GREEN,GREEN,SOUTH_KOREA,82,1972-05-02,177,51.2,UniqueLoc_312
UniqueBand_313,BLUES,2,6,Unique description for band 313,4,41.3,307,UniqueAlbum_313,7074,UniqueFront_313,WHITE,GREEN,NORTH_KOREA,70,1972-06-04,886,51.3,UniqueLoc_313
UniqueBand_314,ROCK,2,19,Unique description for band 314,2,41.4,375,UniqueAlbum_314,2186,UniqueFront_314,WHITE,ORANGE,FRANCE,84,1995-06-14,833,51.4,UniqueLoc_314
UniqueBand_315,BLUES,3,11,Unique description for band 315,6,41.5,299,UniqueAlbum_315,7602,UniqueFront_315,GREEN,WHITE,SOUTH_KOREA,86,1988-11-05,802,51.5,UniqueLoc_315
UniqueBand_316,POP,7,9,Unique description for band 316,15,41.6,294,UniqueAlbum_316,2413,UniqueFront_316,GREEN,GREEN,FRANCE,83,1971-02-12,230,51.6,UniqueLoc_316
UniqueBand_317,BLUES,10,20,Unique description for band 317,3,41.7,417,UniqueAlbum_317,8658,UniqueFront_317,WHITE,ORANGE,NORTH_KOREA,61,1995-12-06,641,51.7,UniqueLoc_317
UniqueBand_318,BLUES,2,20,Unique description for band 318,11,41.8,352,UniqueAlbum_318,3450,UniqueFront_318,GREEN,ORANGE,FRANCE,83,1989-05-20,632,51.8,UniqueLoc_318
UniqueBand_319,POST_PUNK,6,10,Unique description for band 319,4,41.9,322,UniqueAlbum_319,9353,UniqueFront_319,ORANGE,ORANGE,NORTH_KOREA,82,1993-06-23,696,51.9,UniqueLoc_319
UniqueBand_320,POP,2,6,Unique description for band 320,9,42.0,319,UniqueAlbum_320,8879,UniqueFront_320,ORANGE,ORANGE,SOUTH_KOREA,69,1996-12-16,751,52.0,UniqueLoc_320
UniqueBand_321,POST_PUNK,5,3,Unique description for band 321,10,42.1,275,UniqueAlbum_321,9270,UniqueFront_321,ORANGE,WHITE,NORTH_KOREA,77,1986-05-23,595,52.1,UniqueLoc_321
UniqueBand_322,POP,8,11,Unique description for band 322,4,42.2,340,UniqueAlbum_322,7816,UniqueFront_322,GREEN,ORANGE,NORTH_KOREA,66,1980-09-08,212,52.2,UniqueLoc_322
UniqueBand_323,ROCK,6,17,Unique description for band 323,4,42.3,417,UniqueAlbum_323,8479,UniqueFront_323,GREEN,ORANGE,NORTH_KOREA,68,1985-02-22,170,52.3,UniqueLoc_323
UniqueBand_324,ROCK,2,3,Unique description for band 324,8,42.4,194,UniqueAlbum_324,1035,UniqueFront_324,GREEN,GREEN,UNITED_KINGDOM,72,1993-05-13,917,52.4,UniqueLoc_324
UniqueBand_325,ROCK,2,16,Unique description for band 325,3,42.5,386,UniqueAlbum_325,6351,UniqueFront_325,ORANGE,WHITE,NORTH_KOREA,89,1990-03-13,300,52.5,UniqueLoc_325
UniqueBand_326,BLUES,9,8,Unique description for band 326,12,42.6,170,UniqueAlbum_326,9673,UniqueFront_326,GREEN,GREEN,NORTH_KOREA,88,1982-07-18,292,52.6,UniqueLoc_326
UniqueBand_327,BLUES,10,16,Unique description for band 327,8,42.7,391,UniqueAlbum_327,5454,UniqueFront_327,WHITE,WHITE,NORTH_KOREA,87,1992-05-04,264,52.7,UniqueLoc_327
UniqueBand_328,ROCK,10,18,Unique description for band 328,9,42.8,301,UniqueAlbum_328,9910,UniqueFront_328,ORANGE,ORANGE,FRANCE,71,1980-04-23,863,52.8,UniqueLoc_328
UniqueBand_329,PSYCHEDELIC_CLOUD_RAP,6,18,Unique description for band 329,4,42.9,217,UniqueAlbum_329,8146,UniqueFront_329,ORANGE,WHITE,FRANCE,83,1973-05-10,599,52.9,UniqueLoc_329
UniqueBand_330,ROCK,3,3,Unique description for band 330,4,43.0,372,UniqueAlbum_330,9100,UniqueFront_330,WHITE,ORANGE,SOUTH_KOREA,88,1981-09-10,543,53.0,UniqueLoc_330
UniqueBand_331,BLUES,7,19,Unique description for band 331,2,43.1,238,UniqueAlbum_331,2870,UniqueFront_331,WHITE,GREEN,UNITED_KINGDOM,74,1989-03-01,955,53.1,UniqueLoc_331
UniqueBand_332,PSYCHEDELIC_CLOUD_RAP,4,20,Unique description for band 332,8,43.2,438,UniqueAlbum_332,8029,UniqueFront_332,WHITE,WHITE,NORTH_KOREA,70,1993-10-06,729,53.2,UniqueLoc_332
UniqueBand_333,BLUES,7,7,Unique description for band 333,11,43.3,435,UniqueAlbum_333,3655,UniqueFront_333,GREEN,ORANGE,NORTH_KOREA,60,1995-06-28,760,53.3,UniqueLoc_333
UniqueBand_334,POP,6,19,Unique description for band 334,5,43.4,180,UniqueAlbum_334,6550,UniqueFront_334,WHITE,ORANGE,UNITED_KINGDOM,66,1979-10-20,368,53.4,UniqueLoc_334
UniqueBand_335,POP,7,19,Unique description for band 335,3,43.5,198,UniqueAlbum_335,8315,UniqueFront_335,ORANGE,GREEN,NORTH_KOREA,69,1980-05-02,969,53.5,UniqueLoc_335
UniqueBand_336,ROCK,7,15,Unique description for band 336,15,43.6,160,UniqueAlbum_336,2128,UniqueFront_336,GREEN,WHITE,FRANCE,75,1983-05-24,124,53.6,UniqueLoc_336
UniqueBand_337,PSYCHEDELIC_CLOUD_RAP,2,4,Unique description for band 337,8,43.7,249,UniqueAlbum_337,2922,UniqueFront_337,ORANGE,WHITE,FRANCE,79,1973-01-23,743,53.7,UniqueLoc_337
UniqueBand_338,POP,8,12,Unique description for band 338,9,43.8,243,UniqueAlbum_338,4309,UniqueFront_338,ORANGE,GREEN,UNITED_KINGDOM,75,1980-01-18,792,53.8,UniqueLoc_338
UniqueBand_339,POST_PUNK,10,5,Unique description for band 339,1,43.9,202,UniqueAlbum_339,1981,UniqueFront_339,WHITE,ORANGE,UNITED_KINGDOM,89,1980-01-02,433,53.9,UniqueLoc_339
UniqueBand_340,BLUES,3,14,Unique description for band 340,3,44.0,175,UniqueAlbum_340,8656,UniqueFront_340,WHITE,ORANGE,UNITED_KINGDOM,67,1993-03-25,167,54.0,UniqueLoc_340
UniqueBand_341,PSYCHEDELIC_CLOUD_RAP,5,12,Unique description for band 341,13,44.1,123,UniqueAlbum_341,2458,UniqueFront_341,ORANGE,GREEN,UNITED_KINGDOM,83,1985-07-11,951,54.1,UniqueLoc_341
UniqueBand_342,BLUES,9,8,Unique description for band 342,3,44.2,221,UniqueAlbum_342,2968,UniqueFront_342,ORANGE,GREEN,NORTH_KOREA,86,1986-02-20,210,54.2,UniqueLoc_342
UniqueBand_343,POP,7,17,Unique description for band 343,15,44.3,171,UniqueAlbum_343,4267,UniqueFront_343,WHITE,ORANGE,SOUTH_KOREA,74,1972-07-07,626,54.3,UniqueLoc_343
UniqueBand_344,POST_PUNK,6,7,Unique description for band 344,13,44.4,102,UniqueAlbum_344,1633,UniqueFront_344,GREEN,GREEN,SOUTH_KOREA,62,1971-09-09,315,54.4,UniqueLoc_344
UniqueBand_345,BLUES,9,19,Unique description for band 345,8,44.5,354,UniqueAlbum_345,4737,UniqueFront_345,WHITE,WHITE,FRANCE,79,1984-06-23,279,54.5,UniqueLoc_345
UniqueBand_346,ROCK,6,18,Unique description for band 346,1,44.6,193,UniqueAlbum_346,1788,UniqueFront_346,WHITE,WHITE,FRANCE,79,1991-09-18,231,54.6,UniqueLoc_346
UniqueBand_347,POP,4,19,Unique description for band 347,3,44.7,295,UniqueAlbum_347,1636,UniqueFront_347,WHITE,WHITE,UNITED_KINGDOM,84,1986-10-11,142,54.7,UniqueLoc_347
UniqueBand_348,ROCK,9,7,Unique description for band 348,13,44.8,334,UniqueAlbum_348,4751,UniqueFront_348,ORANGE,ORANGE,UNITED_KINGDOM,69,1984-03-28,122,54.8,UniqueLoc_348
UniqueBand_349,PSYCHEDELIC_CLOUD_RAP,6,14,Unique description for band 349,11,44.9,109,UniqueAlbum_349,7750,UniqueFront_349,ORANGE,GREEN,UNITED_KINGDOM,79,1977-05-29,845,54.9,UniqueLoc_349
UniqueBand_350,PSYCHEDELIC_CLOUD_RAP,9,4,Unique description for band 350,13,45.0,421,UniqueAlbum_350,5681,UniqueFront_350,WHITE,GREEN,NORTH_KOREA,80,1986-03-26,884,55.0,UniqueLoc_350
UniqueBand_351,POST_PUNK,7,12,Unique description for band 351,5,45.1,283,UniqueAlbum_351,9609,UniqueFront_351,WHITE,GREEN,NORTH_KOREA,62,1990-07-27,936,55.1,UniqueLoc_351
UniqueBand_352,POST_PUNK,9,12,Unique description for band 352,3,45.2,347,UniqueAlbum_352,8600,UniqueFront_352,ORANGE,ORANGE,FRANCE,85,1978-06-08,263,55.2,UniqueLoc_352
UniqueBand_353,ROCK,5,5,Unique description for band 353,3,45.3,131,UniqueAlbum_353,4219,UniqueFront_353,GREEN,GREEN,UNITED_KINGDOM,74,1990-07-14,295,55.3,UniqueLoc_353
UniqueBand_354,BLUES,5,16,Unique description for band 354,7,45.4,346,UniqueAlbum_354,2059,UniqueFront_354,WHITE,ORANGE,SOUTH_KOREA,77,1989-07-08,244,55.4,UniqueLoc_354
UniqueBand_355,ROCK,5,10,Unique description for band 355,13,45.5,323,UniqueAlbum_355,8501,UniqueFront_355,GREEN,GREEN,UNITED_KINGDOM,74,1985-08-31,910,55.5,UniqueLoc_355
UniqueBand_356,ROCK,3,19,Unique description for band 356,1,45.6,275,UniqueAlbum_356,6997,UniqueFront_356,WHITE,ORANGE,FRANCE,86,1996-02-22,299,55.6,UniqueLoc_356
UniqueBand_357,BLUES,3,10,Unique description for band 357,7,45.7,421,UniqueAlbum_357,1241,UniqueFront_357,GREEN,GREEN,FRANCE,76,1972-05-11,704,55.7,UniqueLoc_357
UniqueBand_358,BLUES,10,5,Unique description for band 358,8,45.8,336,UniqueAlbum_358,2153,UniqueFront_358,WHITE,WHITE,UNITED_KINGDOM,84,1975-01-09,938,55.8,UniqueLoc_358
UniqueBand_359,POST_PUNK,3,20,Unique description for band 359,4,45.9,350,UniqueAlbum_359,3492,UniqueFront_359,ORANGE,WHITE,UNITED_KINGDOM,88,1971-02-23,533,55.9,UniqueLoc_359
UniqueBand_360,POP,7,10,Unique description for band 360,1,46.0,254,UniqueAlbum_360,3256,UniqueFront_360,ORANGE,GREEN,NORTH_KOREA,70,1976-07-03,767,56.0,UniqueLoc_360
UniqueBand_361,BLUES,2,14,Unique description for band 361,9,46.1,270,UniqueAlbum_361,6533,UniqueFront_361,ORANGE,ORANGE,SOUTH_KOREA,72,1989-12-23,694,56.1,UniqueLoc_361
UniqueBand_362,BLUES,8,3,Unique description for band 362,2,46.2,176,UniqueAlbum_362,3052,UniqueFront_362,GREEN,WHITE,FRANCE,60,1981-02-08,217,56.2,UniqueLoc_362
UniqueBand_363,BLUES,6,1,Unique description for band 363,8,46.3,233,UniqueAlbum_363,6088,UniqueFront_363,ORANGE,WHITE,UNITED_KINGDOM,72,1973-03-17,610,56.3,UniqueLoc_363
UniqueBand_364,PSYCHEDELIC_CLOUD_RAP,6,17,Unique description for band 364,6,46.4,426,UniqueAlbum_364,9418,UniqueFront_364,ORANGE,ORANGE,UNITED_KINGDOM,60,1991-03-06,622,56.4,UniqueLoc_364
UniqueBand_365,POST_PUNK,3,9,Unique description for band 365,9,46.5,150,UniqueAlbum_365,7775,UniqueFront_365,WHITE,ORANGE,FRANCE,89,1981-05-31,187,56.5,UniqueLoc_365
UniqueBand_366,POP,8,4,Unique description for band 366,13,46.6,394,UniqueAlbum_366,7634,UniqueFront_366,WHITE,ORANGE,NORTH_KOREA,66,1993-10-18,590,56.6,UniqueLoc_366
UniqueBand_367,POP,4,2,Unique description for band 367,9,46.7,297,UniqueAlbum_367,4556,UniqueFront_367,ORANGE,ORANGE,FRANCE,84,1984-03-04,712,56.7,UniqueLoc_367
UniqueBand_368,ROCK,6,14,Unique description for band 368,2,46.8,354,UniqueAlbum_368,4321,UniqueFront_368,GREEN,WHITE,UNITED_KINGDOM,82,1973-11-04,968,56.8,UniqueLoc_368
UniqueBand_369,BLUES,4,14,Unique description for band 369,4,46.9,428,UniqueAlbum_369,4878,UniqueFront_369,GREEN,WHITE,NORTH_KOREA,71,1994-02-19,631,56.9,UniqueLoc_369
UniqueBand_370,POST_PUNK,5,10,Unique description for band 370,11,47.0,227,UniqueAlbum_370,1356,UniqueFront_370,GREEN,GREEN,FRANCE,65,1987-10-10,626,57.0,UniqueLoc_370
UniqueBand_371,POP,8,19,Unique description for band 371,6,47.1,402,UniqueAlbum_371,7042,UniqueFront_371,GREEN,ORANGE,SOUTH_KOREA,63,1988-09-18,428,57.1,UniqueLoc_371
UniqueBand_372,POST_PUNK,7,4,Unique description for band 372,6,47.2,291,UniqueAlbum_372,9124,UniqueFront_372,GREEN,WHITE,UNITED_KINGDOM,76,1994-08-27,910,57.2,UniqueLoc_372
UniqueBand_373,POP,8,3,Unique description for band 373,14,47.3,193,UniqueAlbum_373,9343,UniqueFront_373,ORANGE,WHITE,FRANCE,73,1983-02-16,807,57.3,UniqueLoc_373
UniqueBand_374,ROCK,6,13,Unique description for band 374,8,47.4,393,UniqueAlbum_374,7384,UniqueFront_374,GREEN,WHITE,UNITED_KINGDOM,74,1981-02-18,557,57.4,UniqueLoc_374
UniqueBand_375,ROCK,4,5,Unique description for band 375,1,47.5,201,UniqueAlbum_375,4330,UniqueFront_375,ORANGE,WHITE,SOUTH_KOREA,63,1995-07-26,351,57.5,UniqueLoc_375
UniqueBand_376,BLUES,4,7,Unique description for band 376,15,47.6,284,UniqueAlbum_376,4606,UniqueFront_376,ORANGE,ORANGE,FRANCE,67,1970-12-11,735,57.6,UniqueLoc_376
UniqueBand_377,POP,9,7,Unique description for band 377,15,47.7,213,UniqueAlbum_377,9668,UniqueFront_377,WHITE,WHITE,NORTH_KOREA,78,1983-05-11,458,57.7,UniqueLoc_377
UniqueBand_378,POP,9,11,Unique description for band 378,13,47.8,332,UniqueAlbum_378,3185,UniqueFront_378,ORANGE,ORANGE,FRANCE,81,1979-02-14,144,57.8,UniqueLoc_378
UniqueBand_379,POP,8,13,Unique description for band 379,15,47.9,116,UniqueAlbum_379,8038,UniqueFront_379,WHITE,GREEN,FRANCE,69,1995-09-22,864,57.9,UniqueLoc_379
UniqueBand_380,PSYCHEDELIC_CLOUD_RAP,8,6,Unique description for band 380,11,48.0,439,UniqueAlbum_380,9425,UniqueFront_380,GREEN,ORANGE,NORTH_KOREA,81,1995-06-18,580,58.0,UniqueLoc_380
UniqueBand_381,ROCK,3,7,Unique description for band 381,14,48.1,412,UniqueAlbum_381,9174,UniqueFront_381,WHITE,WHITE,FRANCE,86,1971-09-29,548,58.1,UniqueLoc_381
UniqueBand_382,BLUES,10,12,Unique description for band 382,5,48.2,319,UniqueAlbum_382,6358,UniqueFront_382,ORANGE,ORANGE,SOUTH_KOREA,88,1971-08-05,215,58.2,UniqueLoc_382
UniqueBand_383,POST_PUNK,10,18,Unique description for band 383,9,48.3,374,UniqueAlbum_383,1602,UniqueFront_383,GREEN,WHITE,FRANCE,80,1977-03-23,681,58.3,UniqueLoc_383
UniqueBand_384,POST_PUNK,8,8,Unique description for band 384,10,48.4,211,UniqueAlbum_384,4879,UniqueFront_384,GREEN,GREEN,FRANCE,79,1991-06-19,133,58.4,UniqueLoc_384
UniqueBand_385,PSYCHEDELIC_CLOUD_RAP,8,4,Unique description for band 385,15,48.5,300,UniqueAlbum_385,7105,UniqueFront_385,ORANGE,ORANGE,UNITED_KINGDOM,88,1974-09-21,536,58.5,UniqueLoc_385
UniqueBand_386,BLUES,9,13,Unique description for band 386,4,48.6,246,UniqueAlbum_386,1758,UniqueFront_386,GREEN,ORANGE,SOUTH_KOREA,82,1987-03-01,164,58.6,UniqueLoc_386
UniqueBand_387,POST_PUNK,6,9,Unique description for band 387,3,48.7,310,UniqueAlbum_387,3480,UniqueFront_387,ORANGE,WHITE,UNITED_KINGDOM,73,1993-07-19,542,58.7,UniqueLoc_387
UniqueBand_388,ROCK,4,5,Unique description for band 388,1,48.8,294,UniqueAlbum_388,3122,UniqueFront_388,GREEN,GREEN,NORTH_KOREA,77,1982-12-26,797,58.8,UniqueLoc_388
UniqueBand_389,POST_PUNK,7,11,Unique description for band 389,14,48.9,178,UniqueAlbum_389,1815,UniqueFront_389,WHITE,ORANGE,FRANCE,84,1995-02-21,915,58.9,UniqueLoc_389
UniqueBand_390,POP,5,1,Unique description for band 390,9,49.0,423,UniqueAlbum_390,9097,UniqueFront_390,GREEN,ORANGE,SOUTH_KOREA,77,1987-05-27,245,59.0,UniqueLoc_390
