band.name,band.genre,band.numberOfParticipants,band.singlesCount,band.description,band.albumsCount,coord.x,coord.y,album.name,album.sales,front.name,front.eyeColor,front.hairColor,front.country,front.weight,front.birthday,loc.x,loc.y,loc.name
Band_306,BLUES,7,7,Description for band 306,7,13.06,130.6,Album_306,31600,Frontman_306,GREEN,ORANGE,SOUTH_KOREA,86,1986-03-27,406,51.1,Location_306
Band_307,POP,8,8,Description for band 307,8,13.07,130.7,Album_307,31700,Frontman_307,ORANGE,WHITE,NORTH_KOREA,87,1987-04-28,407,51.2,Location_307
Band_308,POST_PUNK,9,9,Description for band 308,9,13.08,130.8,Album_308,31800,Frontman_308,WHITE,GREEN,UNITED_KINGDOM,88,1988-05-01,408,51.3,Location_308
Band_309,PSYCHEDELIC_CLOUD_RAP,10,10,Description for band 309,10,13.09,130.9,Album_309,31900,Frontman_309,GREEN,ORANGE,FRANCE,89,1989-06-02,409,51.400000000000006,Location_309
Band_310,ROCK,11,11,Description for band 310,11,13.1,131.0,Album_310,32000,Frontman_310,ORANGE,WHITE,SOUTH_KOREA,90,1980-07-03,410,51.5,Location_310
Band_311,BLUES,12,12,Description for band 311,12,13.11,131.1,Album_311,32100,Frontman_311,WHITE,GREEN,NORTH_KOREA,91,1981-08-04,411,51.6,Location_311
Band_312,POP,13,13,Description for band 312,13,13.120000000000001,131.2,Album_312,32200,Frontman_312,GREEN,ORANGE,UNITED_KINGDOM,92,1982-01-05,412,51.7,Location_312
Band_313,POST_PUNK,14,14,Description for band 313,14,13.129999999999999,131.3,Album_313,32300,Frontman_313,ORANGE,WHITE,FRANCE,93,1983-02-06,413,51.8,Location_313
Band_314,PSYCHEDELIC_CLOUD_RAP,15,15,Description for band 314,15,13.14,131.4,Album_314,32400,Frontman_314,WHITE,GREEN,SOUTH_KOREA,94,1984-03-07,414,51.900000000000006,Location_314
Band_315,ROCK,16,16,Description for band 315,16,13.15,131.5,Album_315,32500,Frontman_315,GREEN,ORANGE,NORTH_KOREA,95,1985-04-08,415,52.0,Location_315
Band_316,BLUES,17,17,Description for band 316,17,13.16,131.6,Album_316,32600,Frontman_316,ORANGE,WHITE,UNITED_KINGDOM,96,1986-05-09,416,52.1,Location_316
Band_317,POP,18,18,Description for band 317,18,13.17,131.7,Album_317,32700,Frontman_317,WHITE,GREEN,FRANCE,97,1987-06-10,417,52.2,Location_317
Band_318,POST_PUNK,19,19,Description for band 318,19,13.18,131.8,Album_318,32800,Frontman_318,GREEN,ORANGE,SOUTH_KOREA,98,1988-07-11,418,52.3,Location_318
Band_319,PSYCHEDELIC_CLOUD_RAP,20,20,Description for band 319,20,13.19,131.9,Album_319,32900,Frontman_319,ORANGE,WHITE,NORTH_KOREA,99,1989-08-12,419,52.400000000000006,Location_319
Band_320,ROCK,21,21,Description for band 320,1,13.2,132.0,Album_320,33000,Frontman_320,WHITE,GREEN,UNITED_KINGDOM,60,1980-01-13,420,52.5,Location_320
Band_321,BLUES,22,22,Description for band 321,2,13.21,132.1,Album_321,33100,Frontman_321,GREEN,ORANGE,FRANCE,61,1981-02-14,421,52.6,Location_321
Band_322,POP,23,23,Description for band 322,3,13.22,132.2,Album_322,33200,Frontman_322,ORANGE,WHITE,SOUTH_KOREA,62,1982-03-15,422,52.7,Location_322
Band_323,POST_PUNK,24,24,Description for band 323,4,13.23,132.3,Album_323,33300,Frontman_323,WHITE,GREEN,NORTH_KOREA,63,1983-04-16,423,52.800000000000004,Location_323
Band_324,PSYCHEDELIC_CLOUD_RAP,25,25,Description for band 324,5,13.24,132.4,Album_324,33400,Frontman_324,GREEN,ORANGE,UNITED_KINGDOM,64,1984-05-17,424,52.9,Location_324
Band_325,ROCK,26,26,Description for band 325,6,13.25,132.5,Album_325,33500,Frontman_325,ORANGE,WHITE,FRANCE,65,1985-06-18,425,53.0,Location_325
Band_326,BLUES,27,27,Description for band 326,7,13.26,132.6,Album_326,33600,Frontman_326,WHITE,GREEN,SOUTH_KOREA,66,1986-07-19,426,53.1,Location_326
Band_327,POP,28,28,Description for band 327,8,13.27,132.7,Album_327,33700,Frontman_327,GREEN,ORANGE,NORTH_KOREA,67,1987-08-20,427,53.2,Location_327
Band_328,POST_PUNK,29,29,Description for band 328,9,13.280000000000001,132.8,Album_328,33800,Frontman_328,ORANGE,WHITE,UNITED_KINGDOM,68,1988-01-21,428,53.300000000000004,Location_328
Band_329,PSYCHEDELIC_CLOUD_RAP,30,30,Description for band 329,10,13.29,132.9,Album_329,33900,Frontman_329,WHITE,GREEN,FRANCE,69,1989-02-22,429,53.4,Location_329
Band_330,ROCK,31,31,Description for band 330,11,13.3,133.0,Album_330,34000,Frontman_330,GREEN,ORANGE,SOUTH_KOREA,70,1980-03-23,430,53.5,Location_330
Band_331,BLUES,32,32,Description for band 331,12,13.31,133.1,Album_331,34100,Frontman_331,ORANGE,WHITE,NORTH_KOREA,71,1981-04-24,431,53.6,Location_331
Band_332,POP,33,33,Description for band 332,13,13.32,133.2,Album_332,34200,Frontman_332,WHITE,GREEN,UNITED_KINGDOM,72,1982-05-25,432,53.7,Location_332
Band_333,POST_PUNK,34,34,Description for band 333,14,13.33,133.3,Album_333,34300,Frontman_333,GREEN,ORANGE,FRANCE,73,1983-06-26,433,53.800000000000004,Location_333
Band_334,PSYCHEDELIC_CLOUD_RAP,35,35,Description for band 334,15,13.34,133.4,Album_334,34400,Frontman_334,ORANGE,WHITE,SOUTH_KOREA,74,1984-07-27,434,53.9,Location_334
Band_335,ROCK,36,36,Description for band 335,16,13.35,133.5,Album_335,34500,Frontman_335,WHITE,GREEN,NORTH_KOREA,75,1985-08-28,435,54.0,Location_335
Band_336,BLUES,37,37,Description for band 336,17,13.36,133.6,Album_336,34600,Frontman_336,GREEN,ORANGE,UNITED_KINGDOM,76,1986-01-01,436,54.1,Location_336
Band_337,POP,38,38,Description for band 337,18,13.370000000000001,133.7,Album_337,34700,Frontman_337,ORANGE,WHITE,FRANCE,77,1987-02-02,437,54.2,Location_337
Band_338,POST_PUNK,39,39,Description for band 338,19,13.379999999999999,133.8,Album_338,34800,Frontman_338,WHITE,GREEN,SOUTH_KOREA,78,1988-03-03,438,54.300000000000004,Location_338
Band_339,PSYCHEDELIC_CLOUD_RAP,40,40,Description for band 339,20,13.39,133.9,Album_339,34900,Frontman_339,GREEN,ORANGE,NORTH_KOREA,79,1989-04-04,439,54.4,Location_339
Band_340,ROCK,41,41,Description for band 340,1,13.4,134.0,Album_340,35000,Frontman_340,ORANGE,WHITE,UNITED_KINGDOM,80,1980-05-05,440,54.5,Location_340
Band_341,BLUES,42,42,Description for band 341,2,13.41,134.1,Album_341,35100,Frontman_341,WHITE,GREEN,FRANCE,81,1981-06-06,441,54.6,Location_341
Band_342,POP,43,43,Description for band 342,3,13.42,134.2,Album_342,35200,Frontman_342,GREEN,ORANGE,SOUTH_KOREA,82,1982-07-07,442,54.7,Location_342
Band_343,POST_PUNK,44,44,Description for band 343,4,13.43,134.3,Album_343,35300,Frontman_343,ORANGE,WHITE,NORTH_KOREA,83,1983-08-08,443,54.800000000000004,Location_343
Band_344,PSYCHEDELIC_CLOUD_RAP,45,45,Description for band 344,5,13.44,134.4,Album_344,35400,Frontman_344,WHITE,GREEN,UNITED_KINGDOM,84,1984-01-09,444,54.9,Location_344
Band_345,ROCK,46,46,Description for band 345,6,13.45,134.5,Album_345,35500,Frontman_345,GREEN,ORANGE,FRANCE,85,1985-02-10,445,55.0,Location_345
Band_346,BLUES,47,47,Description for band 346,7,13.46,134.6,Album_346,35600,Frontman_346,ORANGE,WHITE,SOUTH_KOREA,86,1986-03-11,446,55.1,Location_346
Band_347,POP,48,48,Description for band 347,8,13.47,134.7,Album_347,35700,Frontman_347,WHITE,GREEN,NORTH_KOREA,87,1987-04-12,447,55.2,Location_347
Band_348,POST_PUNK,49,49,Description for band 348,9,13.48,134.8,Album_348,35800,Frontman_348,GREEN,ORANGE,UNITED_KINGDOM,88,1988-05-13,448,55.300000000000004,Location_348
Band_349,PSYCHEDELIC_CLOUD_RAP,50,50,Description for band 349,10,13.49,134.9,Album_349,35900,Frontman_349,ORANGE,WHITE,FRANCE,89,1989-06-14,449,55.4,Location_349
Band_350,ROCK,51,1,Description for band 350,11,13.5,135.0,Album_350,36000,Frontman_350,WHITE,GREEN,SOUTH_KOREA,90,1980-07-15,450,55.5,Location_350
Band_351,BLUES,52,2,Description for band 351,12,13.51,135.1,Album_351,36100,Frontman_351,GREEN,ORANGE,NORTH_KOREA,91,1981-08-16,451,55.6,Location_351
Band_352,POP,53,3,Description for band 352,13,13.52,135.2,Album_352,36200,Frontman_352,ORANGE,WHITE,UNITED_KINGDOM,92,1982-01-17,452,55.7,Location_352
Band_353,POST_PUNK,54,4,Description for band 353,14,13.530000000000001,135.3,Album_353,36300,Frontman_353,WHITE,GREEN,FRANCE,93,1983-02-18,453,55.800000000000004,Location_353
Band_354,PSYCHEDELIC_CLOUD_RAP,55,5,Description for band 354,15,13.54,135.4,Album_354,36400,Frontman_354,GREEN,ORANGE,SOUTH_KOREA,94,1984-03-19,454,55.9,Location_354
Band_355,ROCK,56,6,Description for band 355,16,13.55,135.5,Album_355,36500,Frontman_355,ORANGE,WHITE,NORTH_KOREA,95,1985-04-20,455,56.0,Location_355
Band_356,BLUES,57,7,Description for band 356,17,13.56,135.6,Album_356,36600,Frontman_356,WHITE,GREEN,UNITED_KINGDOM,96,1986-05-21,456,56.1,Location_356
Band_357,POP,58,8,Description for band 357,18,13.57,135.7,Album_357,36700,Frontman_357,GREEN,ORANGE,FRANCE,97,1987-06-22,457,56.2,Location_357
Band_358,POST_PUNK,59,9,Description for band 358,19,13.58,135.8,Album_358,36800,Frontman_358,ORANGE,WHITE,SOUTH_KOREA,98,1988-07-23,458,56.300000000000004,Location_358
Band_359,PSYCHEDELIC_CLOUD_RAP,60,10,Description for band 359,20,13.59,135.9,Album_359,36900,Frontman_359,WHITE,GREEN,NORTH_KOREA,99,1989-08-24,459,56.4,Location_359
Band_360,ROCK,61,11,Description for band 360,1,13.6,136.0,Album_360,37000,Frontman_360,GREEN,ORANGE,UNITED_KINGDOM,60,1980-01-25,460,56.5,Location_360
Band_361,BLUES,62,12,Description for band 361,2,13.61,136.1,Album_361,37100,Frontman_361,ORANGE,WHITE,FRANCE,61,1981-02-26,461,56.6,Location_361
Band_362,POP,63,13,Description for band 362,3,13.620000000000001,136.2,Album_362,37200,Frontman_362,WHITE,GREEN,SOUTH_KOREA,62,1982-03-27,462,56.7,Location_362
Band_363,POST_PUNK,64,14,Description for band 363,4,13.629999999999999,136.3,Album_363,37300,Frontman_363,GREEN,ORANGE,NORTH_KOREA,63,1983-04-28,463,56.800000000000004,Location_363
Band_364,PSYCHEDELIC_CLOUD_RAP,65,15,Description for band 364,5,13.64,136.4,Album_364,37400,Frontman_364,ORANGE,WHITE,UNITED_KINGDOM,64,1984-05-01,464,56.9,Location_364
Band_365,ROCK,66,16,Description for band 365,6,13.65,136.5,Album_365,37500,Frontman_365,WHITE,GREEN,FRANCE,65,1985-06-02,465,57.0,Location_365
Band_366,BLUES,67,17,Description for band 366,7,13.66,136.6,Album_366,37600,Frontman_366,GREEN,ORANGE,SOUTH_KOREA,66,1986-07-03,466,57.1,Location_366
Band_367,POP,68,18,Description for band 367,8,13.67,136.7,Album_367,37700,Frontman_367,ORANGE,WHITE,NORTH_KOREA,67,1987-08-04,467,57.2,Location_367
Band_368,POST_PUNK,69,19,Description for band 368,9,13.68,136.8,Album_368,37800,Frontman_368,WHITE,GREEN,UNITED_KINGDOM,68,1988-01-05,468,57.300000000000004,Location_368
Band_369,PSYCHEDELIC_CLOUD_RAP,70,20,Description for band 369,10,13.69,136.9,Album_369,37900,Frontman_369,GREEN,ORANGE,FRANCE,69,1989-02-06,469,57.4,Location_369
Band_370,ROCK,71,21,Description for band 370,11,13.7,137.0,Album_370,38000,Frontman_370,ORANGE,WHITE,SOUTH_KOREA,70,1980-03-07,470,57.5,Location_370
Band_371,BLUES,72,22,Description for band 371,12,13.71,137.1,Album_371,38100,Frontman_371,WHITE,GREEN,NORTH_KOREA,71,1981-04-08,471,57.6,Location_371
Band_372,POP,73,23,Description for band 372,13,13.72,137.2,Album_372,38200,Frontman_372,GREEN,ORANGE,UNITED_KINGDOM,72,1982-05-09,472,57.7,Location_372
Band_373,POST_PUNK,74,24,Description for band 373,14,13.73,137.3,Album_373,38300,Frontman_373,ORANGE,WHITE,FRANCE,73,1983-06-10,473,57.800000000000004,Location_373
Band_374,PSYCHEDELIC_CLOUD_RAP,75,25,Description for band 374,15,13.74,137.4,Album_374,38400,Frontman_374,WHITE,GREEN,SOUTH_KOREA,74,1984-07-11,474,57.9,Location_374
Band_375,ROCK,76,26,Description for band 375,16,13.75,137.5,Album_375,38500,Frontman_375,GREEN,ORANGE,NORTH_KOREA,75,1985-08-12,475,58.0,Location_375
Band_376,BLUES,77,27,Description for band 376,17,13.76,137.6,Album_376,38600,Frontman_376,ORANGE,WHITE,UNITED_KINGDOM,76,1986-01-13,476,58.1,Location_376
Band_377,POP,78,28,Description for band 377,18,13.77,137.7,Album_377,38700,Frontman_377,WHITE,GREEN,FRANCE,77,1987-02-14,477,58.2,Location_377
Band_378,POST_PUNK,79,29,Description for band 378,19,13.780000000000001,137.8,Album_378,38800,Frontman_378,GREEN,ORANGE,SOUTH_KOREA,78,1988-03-15,478,58.300000000000004,Location_378
Band_379,PSYCHEDELIC_CLOUD_RAP,80,30,Description for band 379,20,13.79,137.9,Album_379,38900,Frontman_379,ORANGE,WHITE,NORTH_KOREA,79,1989-04-16,479,58.4,Location_379
Band_380,ROCK,81,31,Description for band 380,1,13.8,138.0,Album_380,39000,Frontman_380,WHITE,GREEN,UNITED_KINGDOM,80,1980-05-17,480,58.5,Location_380
Band_381,BLUES,82,32,Description for band 381,2,13.81,138.1,Album_381,39100,Frontman_381,GREEN,ORANGE,FRANCE,81,1981-06-18,481,58.6,Location_381
Band_382,POP,83,33,Description for band 382,3,13.82,138.2,Album_382,39200,Frontman_382,ORANGE,WHITE,SOUTH_KOREA,82,1982-07-19,482,58.7,Location_382
Band_383,POST_PUNK,84,34,Description for band 383,4,13.83,138.3,Album_383,39300,Frontman_383,WHITE,GREEN,NORTH_KOREA,83,1983-08-20,483,58.800000000000004,Location_383
Band_384,PSYCHEDELIC_CLOUD_RAP,85,35,Description for band 384,5,13.84,138.4,Album_384,39400,Frontman_384,GREEN,ORANGE,UNITED_KINGDOM,84,1984-01-21,484,58.900000000000006,Location_384
Band_385,ROCK,86,36,Description for band 385,6,13.85,138.5,Album_385,39500,Frontman_385,ORANGE,WHITE,FRANCE,85,1985-02-22,485,59.0,Location_385
Band_386,BLUES,87,37,Description for band 386,7,13.86,138.6,Album_386,39600,Frontman_386,WHITE,GREEN,SOUTH_KOREA,86,1986-03-23,486,59.1,Location_386
Band_387,POP,88,38,Description for band 387,8,13.870000000000001,138.7,Album_387,39700,Frontman_387,GREEN,ORANGE,NORTH_KOREA,87,1987-04-24,487,59.2,Location_387
Band_388,POST_PUNK,89,39,Description for band 388,9,13.879999999999999,138.8,Album_388,39800,Frontman_388,ORANGE,WHITE,UNITED_KINGDOM,88,1988-05-25,488,59.300000000000004,Location_388
Band_389,PSYCHEDELIC_CLOUD_RAP,90,40,Description for band 389,10,13.89,138.9,Album_389,39900,Frontman_389,WHITE,GREEN,FRANCE,89,1989-06-26,489,59.400000000000006,Location_389
Band_390,ROCK,91,41,Description for band 390,11,13.9,139.0,Album_390,40000,Frontman_390,GREEN,ORANGE,SOUTH_KOREA,90,1980-07-27,490,59.5,Location_390
Band_391,BLUES,92,42,Description for band 391,12,13.91,139.1,Album_391,40100,Frontman_391,ORANGE,WHITE,NORTH_KOREA,91,1981-08-28,491,59.6,Location_391
Band_392,POP,93,43,Description for band 392,13,13.92,139.2,Album_392,40200,Frontman_392,WHITE,GREEN,UNITED_KINGDOM,92,1982-01-01,492,59.7,Location_392
Band_393,POST_PUNK,94,44,Description for band 393,14,13.93,139.3,Album_393,40300,Frontman_393,GREEN,ORANGE,FRANCE,93,1983-02-02,493,59.800000000000004,Location_393
Band_394,PSYCHEDELIC_CLOUD_RAP,95,45,Description for band 394,15,13.94,139.4,Album_394,40400,Frontman_394,ORANGE,WHITE,SOUTH_KOREA,94,1984-03-03,494,59.900000000000006,Location_394
Band_395,ROCK,96,46,Description for band 395,16,13.95,139.5,Album_395,40500,Frontman_395,WHITE,GREEN,NORTH_KOREA,95,1985-04-04,495,60.0,Location_395
Band_396,BLUES,97,47,Description for band 396,17,13.96,139.6,Album_396,40600,Frontman_396,GREEN,ORANGE,UNITED_KINGDOM,96,1986-05-05,496,60.1,Location_396
Band_397,POP,98,48,Description for band 397,18,13.97,139.7,Album_397,40700,Frontman_397,ORANGE,WHITE,FRANCE,97,1987-06-06,497,60.2,Location_397
Band_398,POST_PUNK,99,49,Description for band 398,19,13.98,139.8,Album_398,40800,Frontman_398,WHITE,GREEN,SOUTH_KOREA,98,1988-07-07,498,60.300000000000004,Location_398
Band_399,PSYCHEDELIC_CLOUD_RAP,100,50,Description for band 399,20,13.99,139.9,Album_399,40900,Frontman_399,GREEN,ORANGE,NORTH_KOREA,99,1989-08-08,499,60.400000000000006,Location_399
Band_400,ROCK,1,1,Description for band 400,1,14.0,140.0,Album_400,41000,Frontman_400,ORANGE,WHITE,UNITED_KINGDOM,60,1980-01-09,500,60.5,Location_400
Band_401,BLUES,2,2,Description for band 401,2,14.01,140.1,Album_401,41100,Frontman_401,WHITE,GREEN,FRANCE,61,1981-02-10,501,60.6,Location_401
Band_402,POP,3,3,Description for band 402,3,14.02,140.2,Album_402,41200,Frontman_402,GREEN,ORANGE,SOUTH_KOREA,62,1982-03-11,502,60.7,Location_402
Band_403,POST_PUNK,4,4,Description for band 403,4,14.030000000000001,140.3,Album_403,41300,Frontman_403,ORANGE,WHITE,NORTH_KOREA,63,1983-04-12,503,60.800000000000004,Location_403
Band_404,PSYCHEDELIC_CLOUD_RAP,5,5,Description for band 404,5,14.04,140.4,Album_404,41400,Frontman_404,WHITE,GREEN,UNITED_KINGDOM,64,1984-05-13,504,60.900000000000006,Location_404
Band_405,ROCK,6,6,Description for band 405,6,14.05,140.5,Album_405,41500,Frontman_405,GREEN,ORANGE,FRANCE,65,1985-06-14,505,61.0,Location_405
Band_406,BLUES,7,7,Description for band 406,7,14.06,140.6,Album_406,41600,Frontman_406,ORANGE,WHITE,SOUTH_KOREA,66,1986-07-15,506,61.1,Location_406
Band_407,POP,8,8,Description for band 407,8,14.07,140.7,Album_407,41700,Frontman_407,WHITE,GREEN,NORTH_KOREA,67,1987-08-16,507,61.2,Location_407
Band_408,POST_PUNK,9,9,Description for band 408,9,14.08,140.8,Album_408,41800,Frontman_408,GREEN,ORANGE,UNITED_KINGDOM,68,1988-01-17,508,61.300000000000004,Location_408
Band_409,PSYCHEDELIC_CLOUD_RAP,10,10,Description for band 409,10,14.09,140.9,Album_409,41900,Frontman_409,ORANGE,WHITE,FRANCE,69,1989-02-18,509,61.400000000000006,Location_409
Band_410,ROCK,11,11,Description for band 410,11,14.1,141.0,Album_410,42000,Frontman_410,WHITE,GREEN,SOUTH_KOREA,70,1980-03-19,510,61.5,Location_410
Band_411,BLUES,12,12,Description for band 411,12,14.11,141.1,Album_411,42100,Frontman_411,GREEN,ORANGE,NORTH_KOREA,71,1981-04-20,511,61.6,Location_411
Band_412,POP,13,13,Description for band 412,13,14.120000000000001,141.2,Album_412,42200,Frontman_412,ORANGE,WHITE,UNITED_KINGDOM,72,1982-05-21,512,61.7,Location_412
Band_413,POST_PUNK,14,14,Description for band 413,14,14.129999999999999,141.3,Album_413,42300,Frontman_413,WHITE,GREEN,FRANCE,73,1983-06-22,513,61.800000000000004,Location_413
Band_414,PSYCHEDELIC_CLOUD_RAP,15,15,Description for band 414,15,14.14,141.4,Album_414,42400,Frontman_414,GREEN,ORANGE,SOUTH_KOREA,74,1984-07-23,514,61.900000000000006,Location_414
Band_415,ROCK,16,16,Description for band 415,16,14.15,141.5,Album_415,42500,Frontman_415,ORANGE,WHITE,NORTH_KOREA,75,1985-08-24,515,62.0,Location_415
Band_416,BLUES,17,17,Description for band 416,17,14.16,141.6,Album_416,42600,Frontman_416,WHITE,GREEN,UNITED_KINGDOM,76,1986-01-25,516,62.1,Location_416
Band_417,POP,18,18,Description for band 417,18,14.17,141.7,Album_417,42700,Frontman_417,GREEN,ORANGE,FRANCE,77,1987-02-26,517,62.2,Location_417
Band_418,POST_PUNK,19,19,Description for band 418,19,14.18,141.8,Album_418,42800,Frontman_418,ORANGE,WHITE,SOUTH_KOREA,78,1988-03-27,518,62.300000000000004,Location_418
Band_419,PSYCHEDELIC_CLOUD_RAP,20,20,Description for band 419,20,14.190000000000001,141.9,Album_419,42900,Frontman_419,WHITE,GREEN,NORTH_KOREA,79,1989-04-28,519,62.400000000000006,Location_419
Band_420,ROCK,21,21,Description for band 420,1,14.2,142.0,Album_420,43000,Frontman_420,GREEN,ORANGE,UNITED_KINGDOM,80,1980-05-01,520,62.5,Location_420
Band_421,BLUES,22,22,Description for band 421,2,14.21,142.1,Album_421,43100,Frontman_421,ORANGE,WHITE,FRANCE,81,1981-06-02,521,62.6,Location_421
Band_422,POP,23,23,Description for band 422,3,14.219999999999999,142.2,Album_422,43200,Frontman_422,WHITE,GREEN,SOUTH_KOREA,82,1982-07-03,522,62.7,Location_422
Band_423,POST_PUNK,24,24,Description for band 423,4,14.23,142.3,Album_423,43300,Frontman_423,GREEN,ORANGE,NORTH_KOREA,83,1983-08-04,523,62.800000000000004,Location_423
Band_424,PSYCHEDELIC_CLOUD_RAP,25,25,Description for band 424,5,14.24,142.4,Album_424,43400,Frontman_424,ORANGE,WHITE,UNITED_KINGDOM,84,1984-01-05,524,62.900000000000006,Location_424
Band_425,ROCK,26,26,Description for band 425,6,14.25,142.5,Album_425,43500,Frontman_425,WHITE,GREEN,FRANCE,85,1985-02-06,525,63.0,Location_425
Band_426,BLUES,27,27,Description for band 426,7,14.26,142.6,Album_426,43600,Frontman_426,GREEN,ORANGE,SOUTH_KOREA,86,1986-03-07,526,63.1,Location_426
Band_427,POP,28,28,Description for band 427,8,14.27,142.7,Album_427,43700,Frontman_427,ORANGE,WHITE,NORTH_KOREA,87,1987-04-08,527,63.2,Location_427
Band_428,POST_PUNK,29,29,Description for band 428,9,14.280000000000001,142.8,Album_428,43800,Frontman_428,WHITE,GREEN,UNITED_KINGDOM,88,1988-05-09,528,63.300000000000004,Location_428
Band_429,PSYCHEDELIC_CLOUD_RAP,30,30,Description for band 429,10,14.29,142.9,Album_429,43900,Frontman_429,GREEN,ORANGE,FRANCE,89,1989-06-10,529,63.400000000000006,Location_429
Band_430,ROCK,31,31,Description for band 430,11,14.3,143.0,Album_430,44000,Frontman_430,ORANGE,WHITE,SOUTH_KOREA,90,1980-07-11,530,63.5,Location_430
Band_431,BLUES,32,32,Description for band 431,12,14.31,143.1,Album_431,44100,Frontman_431,WHITE,GREEN,NORTH_KOREA,91,1981-08-12,531,63.6,Location_431
Band_432,POP,33,33,Description for band 432,13,14.32,143.2,Album_432,44200,Frontman_432,GREEN,ORANGE,UNITED_KINGDOM,92,1982-01-13,532,63.7,Location_432
Band_433,POST_PUNK,34,34,Description for band 433,14,14.33,143.3,Album_433,44300,Frontman_433,ORANGE,WHITE,FRANCE,93,1983-02-14,533,63.800000000000004,Location_433
Band_434,PSYCHEDELIC_CLOUD_RAP,35,35,Description for band 434,15,14.34,143.4,Album_434,44400,Frontman_434,WHITE,GREEN,SOUTH_KOREA,94,1984-03-15,534,63.900000000000006,Location_434
Band_435,ROCK,36,36,Description for band 435,16,14.350000000000001,143.5,Album_435,44500,Frontman_435,GREEN,ORANGE,NORTH_KOREA,95,1985-04-16,535,64.0,Location_435
Band_436,BLUES,37,37,Description for band 436,17,14.36,143.6,Album_436,44600,Frontman_436,ORANGE,WHITE,UNITED_KINGDOM,96,1986-05-17,536,64.1,Location_436
Band_437,POP,38,38,Description for band 437,18,14.370000000000001,143.7,Album_437,44700,Frontman_437,WHITE,GREEN,FRANCE,97,1987-06-18,537,64.2,Location_437
Band_438,POST_PUNK,39,39,Description for band 438,19,14.379999999999999,143.8,Album_438,44800,Frontman_438,GREEN,ORANGE,SOUTH_KOREA,98,1988-07-19,538,64.30000000000001,Location_438
Band_439,PSYCHEDELIC_CLOUD_RAP,40,40,Description for band 439,20,14.39,143.9,Album_439,44900,Frontman_439,ORANGE,WHITE,NORTH_KOREA,99,1989-08-20,539,64.4,Location_439
Band_440,ROCK,41,41,Description for band 440,1,14.4,144.0,Album_440,45000,Frontman_440,WHITE,GREEN,UNITED_KINGDOM,60,1980-01-21,540,64.5,Location_440
Band_441,BLUES,42,42,Description for band 441,2,14.41,144.1,Album_441,45100,Frontman_441,GREEN,ORANGE,FRANCE,61,1981-02-22,541,64.6,Location_441
Band_442,POP,43,43,Description for band 442,3,14.42,144.2,Album_442,45200,Frontman_442,ORANGE,WHITE,SOUTH_KOREA,62,1982-03-23,542,64.7,Location_442
Band_443,POST_PUNK,44,44,Description for band 443,4,14.43,144.3,Album_443,45300,Frontman_443,WHITE,GREEN,NORTH_KOREA,63,1983-04-24,543,64.80000000000001,Location_443
Band_444,PSYCHEDELIC_CLOUD_RAP,45,45,Description for band 444,5,14.440000000000001,144.4,Album_444,45400,Frontman_444,GREEN,ORANGE,UNITED_KINGDOM,64,1984-05-25,544,64.9,Location_444
Band_445,ROCK,46,46,Description for band 445,6,14.45,144.5,Album_445,45500,Frontman_445,ORANGE,WHITE,FRANCE,65,1985-06-26,545,65.0,Location_445
Band_446,BLUES,47,47,Description for band 446,7,14.46,144.6,Album_446,45600,Frontman_446,WHITE,GREEN,SOUTH_KOREA,66,1986-07-27,546,65.1,Location_446
Band_447,POP,48,48,Description for band 447,8,14.469999999999999,144.7,Album_447,45700,Frontman_447,GREEN,ORANGE,NORTH_KOREA,67,1987-08-28,547,65.2,Location_447
Band_448,POST_PUNK,49,49,Description for band 448,9,14.48,144.8,Album_448,45800,Frontman_448,ORANGE,WHITE,UNITED_KINGDOM,68,1988-01-01,548,65.30000000000001,Location_448
Band_449,PSYCHEDELIC_CLOUD_RAP,50,50,Description for band 449,10,14.49,144.9,Album_449,45900,Frontman_449,WHITE,GREEN,FRANCE,69,1989-02-02,549,65.4,Location_449
Band_450,ROCK,51,1,Description for band 450,11,14.5,145.0,Album_450,46000,Frontman_450,GREEN,ORANGE,SOUTH_KOREA,70,1980-03-03,550,65.5,Location_450
Band_451,BLUES,52,2,Description for band 451,12,14.51,145.1,Album_451,46100,Frontman_451,ORANGE,WHITE,NORTH_KOREA,71,1981-04-04,551,65.6,Location_451
Band_452,POP,53,3,Description for band 452,13,14.52,145.2,Album_452,46200,Frontman_452,WHITE,GREEN,UNITED_KINGDOM,72,1982-05-05,552,65.7,Location_452
Band_453,POST_PUNK,54,4,Description for band 453,14,14.530000000000001,145.3,Album_453,46300,Frontman_453,GREEN,ORANGE,FRANCE,73,1983-06-06,553,65.80000000000001,Location_453
Band_454,PSYCHEDELIC_CLOUD_RAP,55,5,Description for band 454,15,14.54,145.4,Album_454,46400,Frontman_454,ORANGE,WHITE,SOUTH_KOREA,74,1984-07-07,554,65.9,Location_454
Band_455,ROCK,56,6,Description for band 455,16,14.55,145.5,Album_455,46500,Frontman_455,WHITE,GREEN,NORTH_KOREA,75,1985-08-08,555,66.0,Location_455
Band_456,BLUES,57,7,Description for band 456,17,14.56,145.6,Album_456,46600,Frontman_456,GREEN,ORANGE,UNITED_KINGDOM,76,1986-01-09,556,66.1,Location_456
